relative_time,Loader_front_orientation,Loader_cylinder_right,Loader_cylinder_left,Loader_cylinder_top,Loader_bucket_load_right,Loader_bucket_load_mid,Loader_bucket_load_left
3.2,-0.0003068547104497,0.0622979973748519,0.0622483931167079,-0.0004092425701799,6979.4921875,9739.665354330707,8950.396825396825
3.25,-0.0001637243058391,0.0641009669063217,0.0640552595658451,-0.0005641202245884,6977.5390625,9821.522309711288,8946.42857142857
3.3,-0.0001607703439571,0.0659131159260325,0.0658471431277031,-0.0007542560785599,6975.5859375,9886.614173228349,8942.460317460318
3.35,-0.0001321932340228,0.0677330955540611,0.0676421244019875,-0.0008099406626852,6973.6328125,9934.94094488189,8938.492063492064
3.4,-4.041104798061156e-05,0.0695351494755123,0.0694493081645358,-0.0007140995167817,6971.6796875,9966.502624671915,8934.52380952381
3.45,-9.775825469110876e-05,0.0713456160689019,0.0712639491440133,-0.0007284161395911,6969.7265625,9981.299212598426,8930.555555555557
3.5,-5.134886360587702e-05,0.0731482047022839,0.0730674130325651,-0.0005658757810139,6967.7734375,9979.33070866142,8926.587301587302
3.55,-0.0001238772370844,0.0749431136652644,0.0748672933413913,-0.0006125087859152,6965.8203125,9977.36220472441,8922.619047619048
3.6,-0.0001687116003655,0.0767557936066442,0.0766855809845543,-0.0006231372556415,6963.8671875,9975.3937007874,8918.650793650793
3.65,-0.0001288360838648,0.0785626910095766,0.0785014023445377,-0.0006124775444489,6961.9140625,9973.425196850394,8914.68253968254
3.7,-8.03698365887188e-05,0.0803610778603773,0.0803077916031207,-0.0006658258782649,6959.9609375,9971.456692913389,8910.714285714286
3.75,-0.00012794424634,0.0821483685649131,0.0821176052734605,-0.0006894487034331,6958.0078125,9969.488188976378,8906.746031746032
3.8,-0.0001572936607493,0.0839558231025196,0.083930213203093,-0.0006827576004244,6956.0546875,9967.51968503937,8902.777777777777
3.85,-0.0001139465576565,0.0857589999609645,0.0857455737295761,-0.0006936529430974,6954.1015625,9965.551181102364,8898.809523809523
3.9,1.5449069587561534e-05,0.087563974240578,0.0875498158709087,-0.000528601766842,6952.1484375,9963.582677165356,8894.841269841269
3.95,7.50598198772471e-05,0.0893582144233285,0.0893500839758318,-0.0005316775795025,6950.1953125,9961.614173228349,8890.873015873016
4.0,0.0001571385268129,0.0911652311744013,0.0911605861331472,-0.0003910846738083,6948.2421875,9959.645669291338,8886.904761904761
4.05,0.0001675746601252,0.0929642024626372,0.0929691456793162,-0.000303775035725,6946.2890625,9957.677165354333,8882.936507936507
4.1,0.0001348455722518,0.0947717383102253,0.094774730806048,-0.0003690111979566,6944.3359375,9955.708661417322,8878.968253968254
4.15,0.0001084510141512,0.0965665718222789,0.096583319540372,-0.0003113860452709,6942.3828125,9953.740157480315,8875.0
4.2,7.223477960085212e-05,0.0983619939763697,0.0983899743815737,-0.0004306774113503,6940.4296875,9951.771653543308,8871.031746031746
4.25,5.643773049849112e-06,0.1001701883182745,0.1002015624151177,-0.0004262385598626,6938.4765625,9949.8031496063,8867.063492063493
4.3,5.7511339929692846e-05,0.1019762864752333,0.1020099421101756,-0.000354792940103,6936.5234375,9947.834645669293,8863.095238095239
4.35,9.670191791910708e-05,0.1037654285519528,0.1038215762331789,-0.0002506578130574,6934.5703125,9945.866141732284,8859.126984126984
4.4,7.832208179447064e-05,0.1055690912694258,0.105629783486981,-0.0002865073596713,6932.6171875,9943.897637795277,8855.158730158731
4.45,0.0001999472278168,0.1073820067559204,0.107437476976403,-0.0001963491182265,6930.6640625,9941.929133858268,8851.190476190477
4.5,0.000148056709104,0.109187841063376,0.1092426572419066,-9.7534650088315e-05,6928.7109375,9939.96062992126,8847.222222222223
4.55,0.0002284493965006,0.1109976013522763,0.1110541960146958,0.0001024021388632,6926.7578125,9937.992125984252,8843.253968253968
4.6,0.0001784727618483,0.1128018950748932,0.1128470134299069,-5.219689192461014e-05,6924.8046875,9936.023622047243,8839.285714285714
4.65,0.0001392147568091,0.1146033665261281,0.1146482227037403,-0.0001163264429085,6922.8515625,9934.055118110236,8835.31746031746
4.7,0.0001686324196061,0.1164050302879245,0.116459859745129,-0.0001425564454351,6920.8984375,9932.08661417323,8831.349206349207
4.75,0.0001575663582033,0.1182287385147849,0.118262091449611,-8.917220691959888e-05,6918.9453125,9930.11811023622,8827.380952380952
4.8,0.0002099848764691,0.1200304808155038,0.1200584186820449,8.356470290561298e-06,6916.9921875,9928.149606299212,8823.412698412698
4.85,0.000303312081893,0.1218396792412478,0.1218580926795666,4.4413728223925765e-05,6915.0390625,9926.181102362203,8819.444444444443
4.9,0.0002097989005484,0.1236500299285027,0.1236653267690259,9.586840580915602e-05,6913.0859375,9924.212598425196,8815.47619047619
4.95,0.0001466306343508,0.125455834576379,0.1254776569421473,0.0001511107654474,6911.1328125,9922.24409448819,8811.507936507936
5.0,0.0001570935925682,0.1272633134885785,0.127267967700099,0.000115909608268,6909.1796875,9920.275590551182,8807.539682539682
5.05,0.0002628814335981,0.1290716857498067,0.1290680712088807,-7.667299931487107e-06,6907.2265625,9918.307086614172,8803.57142857143
5.1,0.000310744129501,0.1308830886877214,0.1308787268694311,-7.589807455300136e-05,6905.2734375,9916.338582677166,8799.603174603175
5.15,0.0003574163381587,0.1326988860683573,0.1326807748307522,-0.0001099714336908,6903.3203125,9914.370078740158,8795.63492063492
5.2,0.0003245252806066,0.1345102890978388,0.1344864830760078,-5.9104245842934526e-05,6901.3671875,9912.401574803149,8791.666666666668
5.25,0.0002591753273891,0.1363152703583924,0.1362853083284728,-0.0002690486247035,6899.4140625,9910.433070866142,8787.698412698413
5.3,0.0002603967750483,0.138120481213271,0.1381000493617191,-0.0002498432099232,6897.4609375,9908.464566929137,8783.730158730159
5.35,0.0002030684770087,0.1399271466614149,0.1399054570560622,-5.062357811953643e-05,6895.5078125,9906.496062992126,8779.761904761905
5.4,0.0002403416440032,0.1417379647429847,0.14172241118288,-7.491899748366273e-05,6893.5546875,9904.527559055115,8775.79365079365
5.45,0.0001173732593287,0.1435465956345849,0.1435229175772974,-1.390540243016221e-05,6891.6015625,9902.55905511811,8771.825396825396
5.5,0.0001127617096147,0.145353764263261,0.1453369543747394,-0.0001289950499182,6889.6484375,9900.590551181103,8767.857142857143
5.55,0.0001992905429568,0.1471524493983235,0.1471413227651647,4.216334121155933e-05,6887.6953125,9898.622047244096,8763.888888888889
5.6,0.000237190055199,0.1489513357277226,0.1489468789969492,0.0002247726318245,6885.7421875,9896.653543307086,8759.920634920634
5.65,0.0002589952571533,0.1507574659265409,0.1507424391848858,0.0002859377153183,6883.7890625,9894.68503937008,8755.95238095238
5.7,0.0002025646207035,0.1525767610821207,0.1525481437707845,0.0003184319717336,6881.8359375,9892.71653543307,8751.984126984125
5.75,0.0001845600114749,0.1543786500711124,0.1543602888984582,0.0004197683459978,6879.8828125,9890.748031496065,8748.015873015875
5.8,0.0002686151803829,0.1561917781595517,0.1561707353598533,0.0005911574346238,6877.9296875,9888.779527559056,8744.04761904762
5.85,0.0002535324892571,0.1579922766965081,0.1579805094001288,0.0005662698757454,6875.9765625,9886.811023622047,8740.079365079366
5.9,0.0002012002058964,0.159791186132018,0.1597902585192433,0.000480609498351,6874.0234375,9884.84251968504,8736.111111111111
5.95,0.0002155046317313,0.1616035506779244,0.1615998811972072,0.0005537465800786,6872.0703125,9882.874015748032,8732.142857142857
6.0,0.0002163004008945,0.1634050865904869,0.1634113341260364,0.0005717755311781,6870.1171875,9880.905511811025,8728.174603174604
6.05,0.0001311908720361,0.1652104932257715,0.165204487270853,0.0003464822919259,6868.1640625,9878.937007874016,8724.20634920635
6.1,0.0001190117336532,0.1670187102752976,0.1670069897494477,0.0003979451194842,6866.2109375,9876.968503937009,8720.238095238095
6.15,2.6306628629904464e-05,0.1688213904981836,0.1688176261189182,0.000361772784606,6864.2578125,9875.0,8716.269841269841
6.2,0.0001339786921521,0.1706216281060154,0.1706204345202277,0.0003288472025288,6862.3046875,9873.031496062991,8712.301587301587
6.25,0.0001935846372272,0.1724238388499175,0.1724250601499711,0.0002122661555882,6860.3515625,9871.062992125984,8708.333333333332
6.3,0.0002519293434123,0.1742343714255265,0.1742241810826656,3.262612111581192e-05,6858.3984375,9869.094488188975,8704.365079365078
6.35,0.0002693524176948,0.1760361167119335,0.1760325225614994,-0.0001326056577855,6856.4453125,9867.125984251968,8700.396825396825
6.4,0.0002540497704052,0.1778387923571047,0.177819651663315,-5.9073790703288186e-05,6854.4921875,9865.15748031496,8696.42857142857
6.45,0.0002806830987574,0.1796443833553377,0.1796282458256117,-0.000146755026539,6852.5390625,9863.188976377953,8692.460317460318
6.5,0.0002840003678872,0.1814442892329102,0.1814262741394334,-0.00022362657441,6850.5859375,9861.220472440944,8688.492063492064
6.55,0.0001116741287098,0.183266643091307,0.1832178164195354,-0.0001752665739025,6848.6328125,9859.251968503935,8684.52380952381
6.6,1.6464396698171423e-05,0.1850716938091186,0.1850208361153855,-0.0002404610428426,6846.6796875,9857.28346456693,8680.555555555557
6.65,-1.1058093109548136e-05,0.1868858294483832,0.1868356831476049,-0.0001224870800444,6844.7265625,9855.31496062992,8676.587301587302
6.7,0.0001606211470426,0.188679908670888,0.1886490114793518,-0.0001366660047139,6842.7734375,9853.346456692914,8672.61904761905
6.75,0.0001670676668855,0.1904814294310564,0.1904593256590051,-3.680999230085367e-05,6840.8203125,9851.377952755904,8668.650793650793
6.8,9.257600945869616e-05,0.1922823355895156,0.192256522911709,-5.540014136475063e-05,6838.8671875,9849.409448818897,8664.68253968254
6.85,3.851181338920534e-05,0.1940905875692959,0.1940678156894338,-0.0002909758234516,6836.9140625,9847.44094488189,8660.714285714286
6.9,0.0002162677460192,0.1958968230564665,0.195872480351485,-0.0001450538792547,6834.9609375,9845.472440944885,8656.746031746032
6.95,0.0001483857981793,0.1976996080959401,0.1976815384315515,-0.0002091458080086,6833.0078125,9843.503937007874,8652.777777777777
7.0,0.0001085442102095,0.1995009763238092,0.1994854399965356,-8.757589406896185e-05,6831.0546875,9841.535433070863,8648.809523809523
7.05,0.0001542888571368,0.201307533777487,0.2013009538906027,-5.902358136709676e-05,6829.1015625,9839.566929133858,8644.841269841269
7.1,0.0001229052081596,0.203107840957292,0.2031130551999835,-0.0002193767901088,6827.1484375,9837.598425196851,8640.873015873016
7.15,2.192302847927115e-05,0.2049206326531482,0.2049180741970319,-0.0002434927125446,6825.1953125,9835.629921259842,8636.904761904761
7.2,-6.680991357986538e-05,0.206734222637219,0.206723338269,-0.0002082208887773,6823.2421875,9833.661417322834,8632.936507936507
7.25,-6.646136665645128e-05,0.2085395353649563,0.2085316725584853,-0.0001846617836025,6821.2890625,9831.692913385828,8628.968253968254
7.3,-6.598822542752915e-05,0.2103554075614163,0.2103399192627931,-0.0001780271162204,6819.3359375,9829.724409448818,8625.0
7.35,-6.373048676312502e-05,0.2121718591253289,0.2121331758548221,-0.0002964478580391,6817.3828125,9827.75590551181,8621.031746031746
7.4,-6.945561507151854e-05,0.2139757917537909,0.2139556090160394,-0.0001263277520022,6815.4296875,9825.787401574804,8617.063492063493
7.45,-0.0001058906831591,0.2157759673458525,0.2157733031202493,-0.0001731979593448,6813.4765625,9823.818897637797,8613.095238095237
7.5,-6.454618749642099e-05,0.2175926723950413,0.2175904434255185,-0.0002899403468949,6811.5234375,9821.850393700788,8609.126984126984
7.55,-1.9483840896063582e-05,0.2193876846233298,0.2194064269608397,-0.0002279325493462,6809.5703125,9819.88188976378,8605.158730158731
7.6,6.50251544863876e-05,0.2211937875103723,0.2212093050847133,-0.0001779274634859,6807.6171875,9817.91338582677,8601.190476190477
7.65,7.854068611238992e-05,0.2229967873114246,0.2230027137685501,-0.0001714883264529,6805.6640625,9815.944881889764,8597.222222222223
7.7,-0.0001078731106673,0.2248195712105351,0.2248081762562764,-0.0002720119105988,6803.7109375,9813.976377952757,8593.253968253968
7.75,-0.0001143194851576,0.2266287076640859,0.2266055602016663,-0.0002073360009571,6801.7578125,9812.007874015748,8589.285714285714
7.8,-0.0001705618159299,0.2284262128636886,0.2284194677089245,3.303116223919172e-05,6799.8046875,9810.03937007874,8585.31746031746
7.85,-0.0001785070076689,0.2302405788227806,0.2302125212531953,0.0001535073494834,6797.8515625,9808.070866141732,8581.349206349207
7.9,-0.0002763798640395,0.2320428759021136,0.2320184065681486,0.0001006869226251,6795.8984375,9806.102362204723,8577.38095238095
7.95,-0.0002192194509512,0.2338534031390648,0.2338285105148635,0.0002302988482097,6793.9453125,9804.133858267716,8573.412698412698
8.0,-0.0002278198290769,0.2356593607909948,0.2356417830156786,0.0002942513877803,6791.9921875,9802.165354330707,8569.444444444443
8.05,4.534143241339294e-05,0.2374581622897322,0.2374501985324857,0.0003224931080903,6790.0390625,9800.1968503937,8565.47619047619
8.1,0.0006345700720382,0.2392675281706086,0.2392540418601562,0.0002352990743281,6788.0859375,9798.228346456692,8561.507936507936
8.15,0.0016488912997314,0.2410719221549633,0.2410585966758661,0.0005215679888675,6786.1328125,9796.259842519685,8557.539682539682
8.2,0.0028438898770887,0.2428688509800007,0.2428594063406608,0.0006292101563277,6784.1796875,9794.291338582678,8553.57142857143
8.25,0.0043003403709006,0.2446668607950237,0.2446634205004027,0.0007689216878086,6782.2265625,9792.322834645667,8549.603174603175
8.3,0.0060937468582884,0.2464474461654099,0.2464675182028949,0.0006150879334187,6780.2734375,9790.354330708662,8545.634920634922
8.35,0.008150046477419,0.2482588885448497,0.2482864808256548,0.0005906533443985,6778.3203125,9788.385826771651,8541.666666666668
8.4,0.0106185022123574,0.2500701735573857,0.2500839461187205,0.0006074000230775,6776.3671875,9786.417322834644,8537.698412698413
8.45,0.0133742782319481,0.2518630730837441,0.2518817839977675,0.0005731292857137,6774.4140625,9784.448818897636,8533.730158730159
8.5,0.0163552320650435,0.2536699427927962,0.2536737519402802,0.0003950246250881,6772.4609375,9782.48031496063,8529.761904761905
8.55,0.019662437457887,0.2554836940580919,0.2554793827259723,0.0003340365208542,6770.5078125,9780.511811023622,8525.79365079365
8.6,0.0232706560894996,0.2572843120155968,0.2572802255691727,0.0004027860270455,6768.5546875,9778.543307086611,8521.825396825396
8.65,0.0271999830006059,0.2590882542086751,0.2590887690322439,0.0002231675836215,6766.6015625,9776.574803149606,8517.857142857143
8.7,0.0313868618110321,0.2608859158907418,0.2608899400197714,0.0001587123446305,6764.6484375,9774.6062992126,8513.888888888889
8.75,0.0358930893030357,0.2626831769782575,0.2626973460064825,5.779760888938723e-05,6762.6953125,9772.63779527559,8509.920634920634
8.8,0.0406473183434011,0.2644983297084141,0.2644974930546763,4.259832197657036e-05,6760.7421875,9770.66929133858,8505.95238095238
8.85,0.0457775837822499,0.2662958123444074,0.2663111819696232,-1.015313931853518e-05,6758.7890625,9768.700787401574,8501.984126984125
8.9,0.0512131091697809,0.2680992217953758,0.2681145028886899,4.25488124467498e-05,6756.8359375,9766.732283464566,8498.015873015873
8.95,0.0569381267206,0.2699062777842507,0.2699025227598214,-0.0001130079551229,6754.8828125,9764.76377952756,8494.04761904762
9.0,0.0628617466968382,0.2717137442487519,0.2716982384770832,-6.838921297968796e-05,6752.9296875,9762.795275590552,8490.079365079366
9.05,0.0688245770668209,0.2735280076625614,0.2735015981309726,0.0001200348829527,6750.9765625,9760.826771653545,8486.111111111111
9.1,0.0748162647414454,0.2753328875392983,0.2753198147786501,0.0003015243505136,6749.0234375,9758.858267716536,8482.142857142857
9.15,0.0807881357244787,0.2771290078949466,0.2771264938417998,0.0005417866708267,6747.0703125,9756.889763779527,8478.174603174604
9.2,0.0868472558804974,0.2789327043700061,0.2789339036962584,0.0008876299366681,6745.1171875,9754.921259842518,8474.20634920635
9.25,0.0928533177973369,0.2807458710705658,0.2807411598834375,0.0013715717119175,6743.1640625,9752.952755905511,8470.238095238095
9.3,0.0987896573676901,0.2825602038621734,0.2825437617807489,0.0018200399116571,6741.2109375,9750.984251968504,8466.269841269841
9.35,0.1047826279760191,0.2843603935170989,0.2843434154272195,0.0024808410543354,6739.2578125,9749.015748031496,8462.301587301587
9.4,0.1107673134939118,0.28616792830622,0.2861394310021968,0.0032247996558538,6737.3046875,9747.047244094489,8458.333333333332
9.45,0.1168073832492474,0.2879855816695053,0.2879464866276844,0.0041606216487607,6735.3515625,9745.078740157482,8454.365079365078
9.5,0.1227930985848764,0.2897898952021301,0.2897465294435921,0.0050232307886509,6733.3984375,9743.110236220473,8450.396825396825
9.55,0.1287522963002077,0.2915916359986864,0.2915521619371041,0.0057516498711728,6731.4453125,9741.141732283464,8446.42857142857
9.6,0.1347449009420056,0.2934030063753209,0.2933681534593704,0.0067515347673276,6729.4921875,9739.173228346455,8442.460317460316
9.65,0.1407794281133881,0.295197502523051,0.2951800571874049,0.0080750696449828,6727.5390625,9737.204724409448,8438.492063492064
9.7,0.1469152506429489,0.2970001263941338,0.2969921951610553,0.0092877850026894,6725.5859375,9735.23622047244,8434.52380952381
9.75,0.1529104302862275,0.2988139958058592,0.2987956742266308,0.0104461880658378,6723.6328125,9733.267716535434,8430.555555555557
9.8,0.1590805909121342,0.300602265600845,0.30059616977399,0.0117825431921467,6721.6796875,9731.299212598426,8426.587301587302
9.85,0.1651682024772451,0.3024128336620855,0.3023973903103549,0.0130022878899769,6719.7265625,9729.33070866142,8422.619047619048
9.9,0.171174233640205,0.3042335296726063,0.3041973709182056,0.0143158245473749,6717.7734375,9727.36220472441,8418.650793650795
9.95,0.1771531013722586,0.3060261686106406,0.3060081417360563,0.015524084694909,6715.8203125,9725.3937007874,8414.682539682539
10.0,0.1832536593565598,0.3078372123093743,0.3078192633371819,0.0168327188052853,6713.8671875,9723.425196850394,8410.714285714286
10.05,0.1892497044332195,0.3095452311074883,0.3095459678328018,0.0180532758403154,6711.9140625,9721.456692913389,8406.746031746032
10.1,0.1952014154688621,0.3111730896074033,0.3111635803485232,0.0193890383684823,6709.9609375,9719.488188976378,8402.777777777777
10.15,0.201248059374148,0.312719012332371,0.3126901112002092,0.0206370252755471,6708.0078125,9717.51968503937,8398.809523809523
10.2,0.2072202537087808,0.3141723736855,0.3141338115708422,0.0218486350293353,6706.0546875,9715.551181102364,8394.841269841269
10.25,0.2131756928157707,0.3155185616092099,0.3154859646919736,0.0231538761563605,6704.1015625,9713.582677165356,8390.873015873016
10.3,0.2191716585564177,0.3167815786827342,0.3167582124062731,0.0244754648322298,6702.1484375,9711.614173228349,8386.904761904761
10.35,0.2253101447220318,0.3179510702147622,0.3179361211593779,0.0256436340300535,6700.1953125,9709.645669291338,8382.936507936507
10.4,0.2312927748974294,0.3190257183282997,0.319038771423462,0.0270188506041154,6698.2421875,9707.677165354333,8378.968253968254
10.45,0.2372979996740605,0.3200189068963446,0.3200229611418582,0.0282241392826909,6696.2890625,9705.708661417324,8375.0
10.5,0.2433000189551964,0.3209243255104369,0.3209260531588444,0.0293794563778545,6694.3359375,9703.740157480315,8371.031746031746
10.55,0.2493754556375372,0.3217438447749993,0.3217327181127327,0.0307175907200787,6692.3828125,9701.771653543308,8367.063492063493
10.6,0.2552735029160371,0.3224740596843645,0.3224578315033732,0.0320034439705954,6690.4296875,9699.8031496063,8363.095238095239
10.65,0.261230270320989,0.323115220992746,0.3230877638469828,0.0333390262928378,6688.4765625,9697.834645669293,8359.126984126984
10.7,0.2671933051966774,0.3236596153653718,0.3236222772911681,0.034448478949023,6686.5234375,9695.866141732284,8355.158730158731
10.75,0.2732692542615297,0.3241075587302859,0.3240721904062449,0.0356577416341609,6684.5703125,9693.897637795277,8351.190476190475
10.8,0.2791393482133609,0.324478025960299,0.3244430386660066,0.0368801719506602,6682.6171875,9691.929133858268,8347.222222222223
10.85,0.2850867731017432,0.3247514248345503,0.3247126814932325,0.0379803187390889,6680.6640625,9689.96062992126,8343.253968253968
10.9,0.2910007528488954,0.3249274082956591,0.3249049366090862,0.0392134851952768,6678.7109375,9687.992125984252,8339.285714285714
10.95,0.2969442515628521,0.3250252921316005,0.3250038126548181,0.0405493238943593,6676.7578125,9686.023622047243,8335.317460317461
11.0,0.3028476462568526,0.3250137417544856,0.3250014695552619,0.0418666330443497,6674.8046875,9684.055118110236,8331.349206349205
11.05,0.308880324260777,0.3250149084545857,0.3249942171013168,0.0430417857050508,6672.8515625,9682.08661417323,8327.380952380952
11.1,0.3149423694753069,0.325003604261069,0.3249967027433108,0.0440719035369405,6670.8984375,9680.11811023622,8323.412698412698
11.15,0.3209641020795765,0.324992803774056,0.3250013070856018,0.0450336473259292,6668.9453125,9678.149606299212,8319.444444444443
11.2,0.3269565917245886,0.3249880853735801,0.325014438609558,0.0459377497004099,6666.9921875,9676.181102362203,8315.47619047619
11.25,0.3330779148166306,0.3249972215666979,0.3250221524515768,0.0467046688315174,6665.0390625,9674.212598425196,8311.507936507936
11.3,0.339067256310854,0.3250003042906397,0.3250194654174224,0.0472979876059332,6663.0859375,9672.24409448819,8307.539682539684
11.35,0.3449451250417347,0.3249997566533251,0.3250228957488773,0.0477690937132002,6661.1328125,9670.275590551182,8303.57142857143
11.4,0.350987091184045,0.3250022633887101,0.3250100952258615,0.0483494382075428,6659.1796875,9668.307086614172,8299.603174603175
11.45,0.3570071831013315,0.3250082438298668,0.3250117656775503,0.0489241943036094,6657.2265625,9666.338582677166,8295.63492063492
11.5,0.3630475934967824,0.3249909966108124,0.3250198724918235,0.0493137768010972,6655.2734375,9664.370078740158,8291.666666666666
11.55,0.3689974413395498,0.3249895959966754,0.3250172994914677,0.0495521018792493,6653.3203125,9662.401574803149,8287.698412698412
11.6,0.3751458002522143,0.3249804398859121,0.3250167835769942,0.0498140833412636,6651.3671875,9660.433070866142,8283.730158730159
11.65,0.3810755960513138,0.3249804621631017,0.3250211035457793,0.0497893257488822,6649.4140625,9658.464566929137,8279.761904761905
11.7,0.3871344086550786,0.3249793687439216,0.3250196733182292,0.0496001060241306,6647.4609375,9656.496062992126,8275.79365079365
11.75,0.3931683684908412,0.3249819032345724,0.3250172759587669,0.0495207958739135,6645.5078125,9654.527559055115,8271.825396825398
11.8,0.3991928350631378,0.3249834048255842,0.3250216320888736,0.0495172399040275,6643.5546875,9652.55905511811,8267.857142857143
11.85,0.4051262721771754,0.3249778238367422,0.3250244649377663,0.0494955345157752,6641.6015625,9650.590551181103,8263.888888888889
11.9,0.411125627812751,0.3249803365474276,0.3250126744282761,0.0495975944586736,6639.6484375,9648.622047244096,8259.920634920634
11.95,0.4171778830036318,0.3249820863751101,0.3250043211533731,0.0497372568700985,6637.6953125,9646.653543307086,8255.95238095238
12.0,0.4231861195467974,0.3249908580861531,0.3250104322412478,0.0498029943719729,6635.7421875,9644.68503937008,8251.984126984127
12.05,0.4292487377167329,0.3249903001149189,0.3250037721818618,0.0499211101156833,6633.7890625,9642.71653543307,8248.015873015873
12.1,0.4351796136034152,0.3249965761092085,0.324995615828679,0.0499539275750566,6631.8359375,9640.748031496065,8244.047619047618
12.15,0.4411192357717848,0.3249990854739193,0.3249940811411606,0.0498201032444865,6629.8828125,9638.779527559056,8240.079365079366
12.2,0.4470723774240134,0.3249922197206225,0.324978827597226,0.0497132991754951,6627.9296875,9636.811023622047,8236.111111111111
12.25,0.4530615869981408,0.3249896646161772,0.3249728133141671,0.04974486554185,6625.9765625,9634.84251968504,8232.142857142857
12.3,0.4590724885312907,0.3249947189388365,0.3249713149201357,0.0497794328870151,6624.0234375,9632.874015748032,8228.174603174602
12.35,0.4651236604885607,0.3249987557308492,0.3249695754862837,0.0500020566081846,6622.0703125,9630.905511811025,8224.20634920635
12.4,0.4710330737569748,0.3250048220541795,0.3249772762921598,0.0501546807091306,6620.1171875,9628.937007874016,8220.238095238095
12.45,0.4769094557124116,0.3249926727512755,0.3249757671844248,0.0501237786473938,6618.1640625,9626.968503937009,8216.269841269841
12.5,0.4828596148704882,0.32500553866734,0.3249838065884256,0.0503212987557308,6616.2109375,9625.0,8212.301587301587
12.55,0.4888432434629853,0.3250045912401331,0.3249826431269908,0.0504416779291984,6614.2578125,9623.031496062991,8208.333333333334
12.6,0.4948217325705816,0.3249994098534226,0.3249841572316202,0.0503723050433101,6612.3046875,9621.062992125984,8204.36507936508
12.65,0.5008527444047363,0.32500706744854,0.3249781257350981,0.0502321408768816,6610.3515625,9619.094488188975,8200.396825396825
12.7,0.5068376323758856,0.3249975334792487,0.3249733417168725,0.0500760195394019,6608.3984375,9617.125984251968,8196.42857142857
12.75,0.5127391985743721,0.3249807941421421,0.3249745547137687,0.049942200085681,6606.4453125,9615.15748031496,8192.460317460316
12.8,0.5186347661453541,0.3249771840435418,0.3249689601157352,0.0499089790236051,6604.4921875,9613.188976377953,8188.492063492062
12.85,0.5246470781293361,0.3249739595372131,0.3249696718302312,0.0499218617061138,6602.5390625,9611.220472440944,8184.523809523809
12.9,0.5306711268398636,0.324975535987234,0.324979289843865,0.0499451227030191,6600.5859375,9609.251968503935,8180.555555555555
12.95,0.5366163527351053,0.3249789019652784,0.3249837260363991,0.0498628895600796,6598.6328125,9607.28346456693,8176.587301587302
13.0,0.5426372299636292,0.3249768125436504,0.3249727601259078,0.0498827428846499,6596.6796875,9605.31496062992,8172.619047619048
13.05,0.548339651287197,0.3249819985525148,0.3249823724559359,0.0496727785989445,6594.7265625,9603.346456692914,8168.650793650794
13.1,0.5539564137323933,0.3249766191922232,0.3249848327575063,0.049611499169968,6592.7734375,9601.377952755904,8164.68253968254
13.15,0.5590401033662737,0.3249740199087662,0.3249811991835954,0.0496736394878234,6590.8203125,9599.409448818897,8160.714285714285
13.2,0.5637796166217426,0.3249812965492145,0.3249836248629217,0.0493337402785552,6588.8671875,9597.44094488189,8156.746031746031
13.25,0.5682041749466084,0.3249828701551333,0.324989072559649,0.049308775789546,6586.9140625,9595.472440944885,8152.777777777778
13.3,0.5724282429041171,0.3249846633514381,0.3249883824906895,0.0492497396575551,6584.9609375,9593.503937007874,8148.809523809524
13.35,0.5763141644494288,0.324980690723351,0.3249766706901983,0.0492767560360053,6583.0078125,9591.535433070863,8144.84126984127
13.4,0.5799550030947266,0.3249776225261459,0.3249755788095484,0.0494436291028305,6581.0546875,9589.566929133858,8140.873015873015
13.45,0.5833275436749024,0.3249775942375663,0.3249820722764536,0.0494846065750909,6579.1015625,9587.598425196851,8136.9047619047615
13.5,0.5863233774811822,0.3249669196088081,0.3249704740616744,0.049600624851843,6577.1484375,9585.629921259842,8132.936507936509
13.55,0.5890526118918349,0.3249736475477955,0.3249810110745004,0.0495511210925013,6575.1953125,9583.661417322834,8128.968253968253
13.6,0.5914161384465704,0.3249850127898908,0.3249767929418267,0.0496602082901675,6573.2421875,9581.692913385828,8125.0
13.65,0.5935627861573602,0.3249736973014411,0.3249976155624885,0.049745365350285,6571.2890625,9579.72440944882,8121.031746031747
13.7,0.5953378888798083,0.3249756120882437,0.3250017155721846,0.049799593535787,6569.3359375,9577.75590551181,8117.063492063491
13.75,0.5969115846687367,0.3249813827185539,0.3250032560124464,0.0498651996920962,6567.3828125,9575.787401574804,8113.0952380952385
13.8,0.598116676327606,0.3249815610491862,0.3250005934270047,0.0498491843594315,6565.4296875,9573.818897637797,8109.126984126985
13.85,0.5991204663786712,0.3249891609792298,0.3250074114188724,0.0499798054678355,6563.4765625,9571.850393700788,8105.15873015873
13.9,0.5997350454695454,0.3249896162556442,0.3250074487372923,0.0500327272805514,6561.5234375,9569.88188976378,8101.190476190476
13.95,0.6001098780313437,0.3249847046666567,0.3250015789728039,0.0499376706256925,6559.5703125,9567.91338582677,8097.222222222222
14.0,0.6000904495417144,0.3249884292893535,0.3250123089772747,0.0499868459952649,6557.6171875,9565.944881889764,8093.253968253969
14.05,0.6000164665733041,0.324957560407945,0.324977271468466,0.0489499826528969,6555.6640625,9563.976377952757,8089.285714285713
14.1,0.5998196737646999,0.3249032607814804,0.3249111263025997,0.0469336288777432,6553.7109375,9562.007874015748,8085.31746031746
